split_id,tree,depth,node_id,feature_idx,binned_gain,exact_gain,retention,n_samples_in_node
3,5,1,1,10,5.85770004,5.85769994,1.00000000,126
3,5,1,2,9,6.80772717,6.80772637,1.00000000,112
3,5,2,3,11,2.39942665,2.39942694,0.99999988,73
3,5,2,4,11,4.18948024,4.18948070,0.99999989,53
3,5,2,5,11,3.23126450,3.23126454,0.99999999,41
3,5,2,6,3,2.58648907,2.58648907,1.00000000,71
3,6,1,1,11,4.71724512,4.71724504,1.00000000,129
3,6,1,2,9,4.22961968,4.22961994,0.99999994,109
3,6,2,3,9,2.18007631,2.18007615,1.00000000,88
3,6,2,4,1,3.33604977,3.33604983,0.99999998,41
3,6,2,5,4,2.35925459,3.30733805,0.71333942,37
3,6,2,6,2,3.52942937,3.52942943,0.99999998,72
3,7,1,1,0,4.43441792,4.87453363,0.90971122,126
3,7,1,2,9,4.60756184,4.60756158,1.00000000,112
3,7,2,3,9,1.46106473,2.10204354,0.69506873,72
3,7,2,4,1,3.48578997,3.48579006,0.99999997,54
3,7,2,5,11,2.20456292,2.20456244,1.00000000,41
3,7,2,6,3,2.02568634,2.02568624,1.00000000,71
3,8,1,1,10,3.90772464,3.90772462,1.00000000,126
3,8,1,2,8,4.04971114,4.04971112,1.00000000,112
3,8,2,3,11,1.90926089,1.90926103,0.99999993,73
3,8,2,4,11,2.68232339,2.68232326,1.00000000,53
3,8,2,5,12,3.93979524,3.93979488,1.00000000,48
3,8,2,6,9,0.26568577,0.26568581,0.99999983,64
3,9,1,1,12,5.53944048,5.53944052,0.99999999,135
3,9,1,2,10,3.94197965,3.94197958,1.00000000,103
3,9,2,3,9,1.71237596,1.71237591,1.00000000,93
3,9,2,4,9,1.83167836,1.83167828,1.00000000,42
3,9,2,5,1,3.06733018,3.06732997,1.00000000,41
3,9,2,6,9,0.19002789,1.05222349,0.18059651,62
3,10,1,1,0,3.20988947,3.71885986,0.86313806,126
3,10,1,2,8,2.95311460,2.95311440,1.00000000,112
3,10,2,3,9,1.09294304,1.65222848,0.66149631,72
3,10,2,4,1,2.44764327,2.44764352,0.99999990,54
3,10,2,5,12,2.80711212,2.80711225,0.99999995,48
3,10,2,6,10,0.16307335,0.16307338,0.99999980,64
3,11,1,1,12,4.13159634,4.13159719,0.99999979,135
3,11,1,2,10,2.80052394,2.80052353,1.00000000,103
3,11,2,3,9,1.22620379,1.22620427,0.99999961,93
3,11,2,4,7,1.48742063,2.58066645,0.57637074,42
3,11,2,5,1,2.37594141,2.37594155,0.99999994,41
3,11,2,6,9,0.26154827,1.06364892,0.24589718,62
3,12,1,1,9,2.47876026,3.06210821,0.80949467,126
3,12,1,2,9,2.42092655,2.42092667,0.99999995,112
3,12,2,3,0,1.65644717,2.02834171,0.81665095,116
3,12,2,5,11,1.16826141,1.16826156,0.99999987,41
3,12,2,6,3,1.84412776,1.84412755,1.00000000,71
3,13,1,1,6,2.04189114,2.04189110,1.00000000,108
3,13,1,2,8,2.76046007,2.76046008,1.00000000,130
3,13,2,3,12,0.00345837,0.00345825,1.00000000,63
3,13,2,4,11,2.01943918,2.01943914,1.00000000,45
3,13,2,5,11,2.17886941,2.17886941,1.00000000,69
3,13,2,6,3,2.45599332,2.45599340,0.99999997,61
3,14,1,1,9,1.92984852,2.46111821,0.78413483,126
3,14,1,2,11,1.85756203,1.85756180,1.00000000,112
3,14,2,3,7,1.51531101,2.28439197,0.66333232,116
3,14,2,4,7,0.01875699,0.01875697,1.00000000,10
3,14,2,5,7,1.65147628,2.00060592,0.82548805,48
3,14,2,6,1,0.87853836,0.87853815,1.00000000,64
4,0,0,0,12,61.65423234,61.65423444,0.99999997,238
4,0,1,1,11,13.68183996,13.68184054,0.99999996,130
4,0,1,2,9,12.13485657,14.66047652,0.82772593,108
4,0,2,3,7,5.48503230,5.48503257,0.99999995,114
4,0,2,4,9,2.27002526,2.27002536,0.99999996,16
4,0,2,5,11,5.16823376,5.16823395,0.99999996,32
4,0,2,6,2,6.17039901,6.17039916,0.99999998,76
4,1,1,1,11,10.83092010,10.83092130,0.99999989,130
4,1,1,2,9,8.87843269,11.12905152,0.79777083,108
4,1,2,3,7,4.51079731,4.51079796,0.99999986,114
4,1,2,4,9,1.92163156,1.92163174,0.99999990,16
4,1,2,5,11,4.20544322,4.20544306,1.00000000,32
4,1,2,6,2,5.49914776,5.49914885,0.99999980,76
4,2,1,1,11,8.95198053,8.95198065,0.99999999,130
4,2,1,2,2,6.95450148,6.95450247,0.99999986,108
4,2,2,3,9,4.11421186,4.11421191,0.99999999,92
4,2,2,4,1,6.47736703,6.47736694,1.00000000,38
4,2,2,5,7,2.98978428,2.98978420,1.00000000,34
4,2,2,6,9,4.11512840,5.65565724,0.72761276,74
4,3,1,1,0,6.46008751,6.46008692,1.00000000,124
4,3,1,2,9,9.58602202,9.58602069,1.00000000,114
4,3,2,3,12,1.80278884,1.80278836,1.00000000,76
4,3,2,4,1,5.05685639,5.05685628,1.00000000,48
4,3,2,5,11,3.38082279,3.38082272,1.00000000,37
4,3,2,6,12,2.41211574,2.41211500,1.00000000,77
4,4,1,1,0,5.20852702,5.20852666,1.00000000,124
4,4,1,2,11,8.41560266,8.41560178,1.00000000,114
4,4,2,3,12,1.52892162,1.52892173,0.99999993,76
4,4,2,4,0,4.22073482,4.22073485,0.99999999,48
4,4,2,5,12,6.06595802,6.06595723,1.00000000,55
4,4,2,6,9,0.71035832,0.71035813,1.00000000,59
4,5,1,1,0,6.05874581,6.05874562,1.00000000,130
4,5,1,2,11,4.73174749,4.73174801,0.99999989,108
4,5,2,3,7,2.99103275,2.99103274,1.00000000,71
4,5,2,4,8,3.83103861,3.83103856,1.00000000,59
4,5,2,5,0,4.26741240,4.26741230,1.00000000,52
4,5,2,6,3,0.46270541,1.10210603,0.41983747,56
4,6,1,1,9,4.26324691,4.26324712,0.99999995,124
4,6,1,2,9,6.60409908,6.60409967,0.99999991,114
4,6,2,3,0,3.40301273,3.53378907,0.96299260,116
4,6,2,5,6,2.51210943,2.51210943,1.00000000,37
4,6,2,6,8,1.72654779,1.72654751,1.00000000,77
4,7,1,1,12,7.73588133,7.73588232,0.99999987,144
4,7,1,2,10,4.55620220,4.55620183,1.00000000,94
4,7,2,3,9,4.16264055,4.16264065,0.99999998,99
4,7,2,4,9,3.25747130,3.25747121,1.00000000,45
4,7,2,5,1,4.37782825,4.37782803,1.00000000,38
4,7,2,6,9,0.44682184,0.44682168,1.00000000,56
4,8,1,1,1,3.24463761,3.24463761,1.00000000,124
4,8,1,2,11,4.43701919,4.43701880,1.00000000,114
4,8,2,3,11,0.08433069,0.08433069,1.00000000,46
4,8,2,4,0,3.66220215,3.73837016,0.97962534,78
4,8,2,5,12,3.47314163,3.47314198,0.99999990,55
4,8,2,6,9,0.49549358,0.49549350,1.00000000,59
4,9,1,1,11,5.34033203,5.34033169,1.00000000,157
4,9,1,2,2,2.85686874,2.85686940,0.99999977,81
4,9,2,3,12,1.31942676,1.31942659,1.00000000,107
4,9,2,4,6,4.08379004,4.08378998,1.00000000,50
4,9,2,5,10,1.31597630,1.31597624,1.00000000,15
4,9,2,6,9,1.26015149,1.26015171,0.99999982,66
4,10,1,1,6,3.26472822,3.26472849,0.99999992,112
4,10,1,2,11,3.89111508,3.89111586,0.99999980,126
4,10,2,4,11,2.81454445,2.81454454,0.99999997,48
4,10,2,5,9,3.32173372,3.32173406,0.99999990,70
4,10,2,6,9,0.35474582,0.35474588,0.99999981,56
4,11,1,1,1,2.85958763,2.85958765,0.99999999,124
4,11,1,2,8,2.91313995,2.91314021,0.99999991,114
4,11,2,3,11,0.05251272,0.05251266,1.00000000,46
4,11,2,4,0,2.49700237,2.61158673,0.95612462,78
4,11,2,5,12,2.12268138,2.12268154,0.99999992,48
4,11,2,6,9,0.85768042,0.85768040,1.00000000,66
4,12,1,1,12,3.77483780,3.77483787,0.99999998,144
4,12,1,2,6,3.28784878,3.28784883,0.99999999,94
4,12,2,3,9,2.67479954,2.67479951,1.00000000,99
4,12,2,4,9,1.95222061,1.95222076,0.99999992,45
4,12,2,5,9,2.03748847,2.03748840,1.00000000,41
4,12,2,6,0,1.63387452,1.63387439,1.00000000,53
4,13,1,1,6,2.36216974,2.36217007,0.99999986,112
4,13,1,2,11,2.48923227,2.48923229,0.99999999,126
4,13,2,4,11,2.08556187,2.08556187,1.00000000,48
4,13,2,5,9,2.17589600,2.17589598,1.00000000,70
4,13,2,6,0,0.39021033,0.66633205,0.58560942,56
4,14,1,1,1,2.39912417,2.39912410,1.00000000,124
4,14,1,2,8,1.95158975,1.95159002,0.99999986,114
4,14,2,4,5,1.89842290,1.89842273,1.00000000,78
4,14,2,5,12,1.51375789,1.51375801,0.99999992,48
4,14,2,6,9,0.45403252,0.45403264,0.99999974,66
