split_id,tree,depth,node_id,feature_idx,binned_gain,exact_gain,retention,n_samples_in_node
2,13,2,5,4,6.19563291,6.43365040,0.96300429,288
2,13,2,6,3,2.31953136,2.31953111,1.00000000,81
2,14,1,1,5,4.63939628,6.58162809,0.70490101,408
2,14,1,2,5,2.34055424,3.92316807,0.59659800,206
2,14,2,3,0,0.63220312,0.63220303,1.00000000,94
2,14,2,4,0,4.13571235,4.13571214,1.00000000,314
2,14,2,5,3,1.65983129,1.65983127,1.00000000,54
2,14,2,6,2,1.17357895,2.22433212,0.52760959,152
3,0,0,0,1,100.52056571,102.54664535,0.98024236,614
3,0,1,1,7,20.68271520,21.08731262,0.98081323,456
3,0,1,2,5,10.78488653,12.01929307,0.89729791,158
3,0,2,3,1,7.51661449,7.87890305,0.95401789,276
3,0,2,4,1,12.18299121,14.32373598,0.85054564,180
3,0,2,5,7,3.30000700,3.30000715,0.99999995,35
3,0,2,6,1,2.71311712,3.70414369,0.73245461,123
3,1,1,1,7,15.41467740,16.62165095,0.92738546,413
3,1,1,2,5,18.30950039,18.30950059,0.99999999,201
3,1,2,3,0,5.78472373,5.78472366,1.00000000,255
3,1,2,4,5,9.68263691,14.36841305,0.67388353,158
3,1,2,5,1,4.83954436,7.44446858,0.65008594,53
3,1,2,6,7,3.93714363,3.93714325,1.00000000,148
3,2,1,1,0,9.74807896,9.74807853,1.00000000,339
3,2,1,2,1,16.28987856,17.19320578,0.94746022,275
3,2,2,3,5,5.56659574,7.46215731,0.74597673,279
3,2,2,4,1,6.07850029,6.07850071,0.99999993,60
3,2,2,5,7,13.94385558,14.23125044,0.97980537,205
3,2,2,6,2,2.69302855,3.73201623,0.72160151,70
3,3,1,1,6,9.25837982,9.74921975,0.94965341,339
3,3,1,2,5,14.43950083,14.50639601,0.99538857,275
3,3,2,3,1,4.00028656,5.19132653,0.77057117,268
3,3,2,4,5,6.93484154,7.64582171,0.90701063,71
3,3,2,5,7,5.26506524,5.26506510,1.00000000,81
3,3,2,6,1,4.24867346,5.20934235,0.81558730,194
3,4,1,1,5,17.05378444,19.05377949,0.89503421,493
3,4,1,2,1,2.45920349,3.05754825,0.80430570,121
3,4,2,3,1,1.32093772,1.65422472,0.79852374,163
3,4,2,4,1,10.22937299,12.66733505,0.80753947,330
3,4,2,5,0,3.44119574,3.44119566,1.00000000,51
3,4,2,6,2,2.11694523,2.98566747,0.70903584,70
3,5,1,1,6,7.24457959,7.91946812,0.91478108,279
3,5,1,2,1,10.08697285,11.20938684,0.89986839,335
3,5,2,3,5,2.79390795,3.22950053,0.86512076,221
3,5,2,4,5,5.10458603,5.10458574,1.00000000,58
3,5,2,5,0,7.18495908,7.18495948,0.99999994,265
3,5,2,6,2,1.67449127,2.49384302,0.67145015,70
3,6,1,1,0,7.30927973,7.30927797,1.00000000,339
3,6,1,2,5,9.06119603,9.06119653,0.99999995,275
3,6,2,3,7,4.51790116,4.51790086,1.00000000,279
3,6,2,4,1,4.15870252,4.15870292,0.99999990,60
3,6,2,5,7,3.76860234,3.76860256,0.99999994,81
3,6,2,6,7,3.88636362,3.88636358,1.00000000,194
3,7,1,1,5,12.15783911,14.90839485,0.81550289,493
3,7,1,2,0,1.99907033,1.99907062,0.99999985,121
3,7,2,3,1,1.10366153,1.40579265,0.78508131,163
3,7,2,4,7,6.47252026,6.47251963,1.00000000,330
3,7,2,5,1,2.55017278,3.45556271,0.73799060,79
3,7,2,6,6,2.55874863,2.61853229,0.97716902,42
3,8,1,1,0,2.98046494,2.98046509,0.99999995,199
3,8,1,2,5,7.80505625,9.22744139,0.84585270,415
3,8,2,3,4,3.41380123,4.39309710,0.77708303,183
3,8,2,4,6,2.81500594,2.81500593,1.00000000,16
3,8,2,5,7,3.10227886,3.10227952,0.99999979,108
3,8,2,6,0,5.98362111,5.98362091,1.00000000,307
3,9,1,1,5,8.56663452,11.70768363,0.73171046,493
3,9,1,2,1,1.63656946,2.20153672,0.74337595,121
3,9,2,3,1,0.67672617,0.87420645,0.77410338,104
3,9,2,4,6,5.49587026,7.33790651,0.74896979,389
3,9,2,5,7,1.96662877,1.96662896,0.99999990,51
