ts,deviceModel,sessionId,triggerSource,batchId,batchCount,datasetId,roundId,nRecords,treeIdx,depth,roundKind,outcome,lastError,nPeersAttempted,nPeersAccepted,networkType,batteryState,batteryLevel,wallMs,clientTsMs,pollUs,computeUs,submitUs,txBytes,rxBytes,rssBytes,wakeLatencyMs
2026-07-25 03:52:12.515000+00:00,Lenovo TB328FU,8290562d-2ac2-4701-a08f-14f98f73dfa7,push,2,4,breast_cancer,,,,,,idle,,,,wifi,full,100,19290,1784951531314,20316,,,,,139644928,
2026-07-25 03:52:12.904000+00:00,Lenovo TB328FU,b379008f-f450-4987-bba4-51517776290a,push,2,4,heart_disease,,,,,,idle,,,,wifi,full,100,19107,1784951531703,21584,,,,,140165120,
2026-07-25 03:52:13.175000+00:00,samsung SM-X200,5293ac2e-1915-4c3b-8f9d-5d7a5ccf62d1,push,1,4,pima_diabetes,34359738368,154,7,0,gradient,submitted,,3,3,wifi,full,100,900855,1784951530100,86206,547,195345,11030,8071,169807872,-1866
2026-07-25 03:52:13.722000+00:00,samsung SM-X200,8290562d-2ac2-4701-a08f-14f98f73dfa7,push,1,4,breast_cancer,34359738368,114,7,0,gradient,submitted,,3,3,wifi,full,100,900850,1784951530875,39876,1119,141233,26401,10452,169820160,
2026-07-25 03:52:14.349000+00:00,samsung SM-X200,b379008f-f450-4987-bba4-51517776290a,push,1,4,heart_disease,34359738368,59,7,0,gradient,submitted,,3,3,wifi,full,100,900875,1784951531501,115113,516,173593,14520,8561,169820160,
2026-07-25 03:52:16.279000+00:00,Google Pixel 9 Pro,5293ac2e-1915-4c3b-8f9d-5d7a5ccf62d1,push,0,4,pima_diabetes,,,,,,idle,,,,wifi,discharging,61,891399,1784951533369,23781,,,,,220282880,1407
2026-07-25 03:52:17.062000+00:00,Google Pixel 9 Pro,8290562d-2ac2-4701-a08f-14f98f73dfa7,push,0,4,breast_cancer,34359738369,113,7,1,gradient,submitted,,3,3,wifi,discharging,61,894531,1784951537777,47885,1457,147539,47449,10309,221044736,
2026-07-25 03:52:17.918000+00:00,Google Pixel 9 Pro,b379008f-f450-4987-bba4-51517776290a,push,0,4,heart_disease,34359738369,59,7,1,gradient,submitted,,3,3,wifi,discharging,61,894777,1784951538644,97432,1622,150585,23658,8438,221790208,
2026-07-25 03:52:25.482000+00:00,Google Pixel 9 Pro,5293ac2e-1915-4c3b-8f9d-5d7a5ccf62d1,workmanager,0,4,pima_diabetes,34359738369,153,7,1,gradient,submitted,,3,3,wifi,discharging,61,12267,1784951545636,66766,1381,250691,16649,7949,238088192,
2026-07-25 03:52:26.164000+00:00,Google Pixel 9 Pro,8290562d-2ac2-4701-a08f-14f98f73dfa7,workmanager,0,4,breast_cancer,,,,,,idle,,,,wifi,discharging,61,9105,1784951546882,25730,,,,,240422912,
2026-07-25 03:52:26.696000+00:00,Google Pixel 9 Pro,b379008f-f450-4987-bba4-51517776290a,workmanager,0,4,heart_disease,,,,,,idle,,,,wifi,discharging,61,8776,1784951547420,26928,,,,,240914432,
2026-07-25 04:06:12.871000+00:00,iPhone iPhone,5293ac2e-1915-4c3b-8f9d-5d7a5ccf62d1,push,3,4,pima_diabetes,34359738369,154,7,1,gradient,submitted,,3,3,wifi,full,100,900817,1784952372481,20820,268,129187,16631,7971,72744960,685
2026-07-25 04:06:13.433000+00:00,iPhone iPhone,8290562d-2ac2-4701-a08f-14f98f73dfa7,push,3,4,breast_cancer,34359738369,114,7,1,gradient,submitted,,3,3,wifi,full,100,900435,1784952373335,40725,539,177186,47442,10331,72777728,
2026-07-25 04:06:13.981000+00:00,iPhone iPhone,b379008f-f450-4987-bba4-51517776290a,push,3,4,heart_disease,34359738369,60,7,1,gradient,submitted,,3,3,wifi,full,100,900487,1784952373878,42540,231,132032,23631,8438,72859648,
2026-07-25 04:06:55.131000+00:00,Lenovo TB328FU,5293ac2e-1915-4c3b-8f9d-5d7a5ccf62d1,workmanager,2,4,pima_diabetes,34359738369,153,7,1,gradient,submitted,,3,3,wifi,full,100,883145,1784952413742,41399,796,99639,16656,7949,144732160,
2026-07-25 04:06:55.709000+00:00,Lenovo TB328FU,8290562d-2ac2-4701-a08f-14f98f73dfa7,workmanager,2,4,breast_cancer,34359738369,114,7,1,gradient,submitted,,3,3,wifi,full,100,883214,1784952414528,54805,1777,115652,47406,10331,147349504,
2026-07-25 04:06:56.275000+00:00,Lenovo TB328FU,b379008f-f450-4987-bba4-51517776290a,workmanager,2,4,heart_disease,34359738369,59,7,1,gradient,submitted,,3,3,wifi,full,100,883390,1784952415093,87401,881,101525,23664,8438,147693568,
2026-07-25 04:07:13.133000+00:00,Lenovo TB328FU,5293ac2e-1915-4c3b-8f9d-5d7a5ccf62d1,push,2,4,pima_diabetes,,,,,,idle,,,,wifi,full,100,17999,1784952431741,23168,,,,,141086720,-448
2026-07-25 04:07:13.520000+00:00,Lenovo TB328FU,8290562d-2ac2-4701-a08f-14f98f73dfa7,push,2,4,breast_cancer,,,,,,idle,,,,wifi,full,100,17801,1784952432329,21589,,,,,141160448,
2026-07-25 04:07:13.730000+00:00,samsung SM-X200,5293ac2e-1915-4c3b-8f9d-5d7a5ccf62d1,push,1,4,pima_diabetes,34359738369,154,7,1,gradient,submitted,,3,3,wifi,full,100,900502,1784952430602,57383,222,163655,16672,7949,170287104,-1996
2026-07-25 04:07:13.900000+00:00,Lenovo TB328FU,b379008f-f450-4987-bba4-51517776290a,push,2,4,heart_disease,,,,,,idle,,,,wifi,full,100,17613,1784952432706,23227,,,,,142254080,
2026-07-25 04:07:14.113000+00:00,Google Pixel 9 Pro,5293ac2e-1915-4c3b-8f9d-5d7a5ccf62d1,push,0,4,pima_diabetes,,,,,,idle,,,,wifi,discharging,60,888887,1784952434523,21640,,,,,223719424,1698
2026-07-25 04:07:14.252000+00:00,samsung SM-X200,8290562d-2ac2-4701-a08f-14f98f73dfa7,push,1,4,breast_cancer,34359738369,114,7,1,gradient,submitted,,3,3,wifi,full,100,900470,1784952431345,39668,627,118357,47430,10309,167329792,
2026-07-25 04:07:14.809000+00:00,samsung SM-X200,b379008f-f450-4987-bba4-51517776290a,push,1,4,heart_disease,34359738369,59,7,1,gradient,submitted,,3,3,wifi,full,100,900410,1784952431911,84605,262,125352,23684,8438,167329792,
2026-07-25 04:07:14.923000+00:00,Google Pixel 9 Pro,8290562d-2ac2-4701-a08f-14f98f73dfa7,push,0,4,breast_cancer,34359738370,113,7,2,gradient,submitted,,3,3,wifi,discharging,60,888785,1784952435667,47748,3497,133274,89612,10352,224313344,
2026-07-25 04:07:15.789000+00:00,Google Pixel 9 Pro,b379008f-f450-4987-bba4-51517776290a,push,0,4,heart_disease,34359738370,59,7,2,gradient,submitted,,3,3,wifi,discharging,60,889117,1784952436537,95727,978,155665,41883,8479,224854016,
2026-07-25 04:07:28.858000+00:00,Google Pixel 9 Pro,5293ac2e-1915-4c3b-8f9d-5d7a5ccf62d1,workmanager,0,4,pima_diabetes,34359738370,153,7,2,gradient,submitted,,3,3,wifi,discharging,60,14708,1784952449231,70488,1672,233399,27943,8039,241553408,
2026-07-25 04:07:29.930000+00:00,Google Pixel 9 Pro,8290562d-2ac2-4701-a08f-14f98f73dfa7,workmanager,0,4,breast_cancer,,,,,,idle,,,,wifi,discharging,60,15002,1784952450669,28141,,,,,243908608,
2026-07-25 04:07:30.755000+00:00,Google Pixel 9 Pro,b379008f-f450-4987-bba4-51517776290a,workmanager,0,4,heart_disease,,,,,,idle,,,,wifi,discharging,60,14978,1784952451515,26693,,,,,244203520,
2026-07-25 04:21:13.626000+00:00,iPhone iPhone,5293ac2e-1915-4c3b-8f9d-5d7a5ccf62d1,push,3,4,pima_diabetes,34359738370,154,7,2,gradient,submitted,,3,3,wifi,full,100,900687,1784953273168,19221,436,148669,27898,7994,61865984,506
2026-07-25 04:21:14.348000+00:00,iPhone iPhone,8290562d-2ac2-4701-a08f-14f98f73dfa7,push,3,4,breast_cancer,34359738370,114,7,2,gradient,submitted,,3,3,wifi,full,100,900907,1784953274242,42243,922,250128,89639,10352,63258624,
2026-07-25 04:21:15.080000+00:00,iPhone iPhone,b379008f-f450-4987-bba4-51517776290a,push,3,4,heart_disease,34359738370,60,7,2,gradient,submitted,,3,3,wifi,full,100,901096,1784953274974,40317,413,171113,41863,8545,63700992,
2026-07-25 04:21:57.821000+00:00,Lenovo TB328FU,5293ac2e-1915-4c3b-8f9d-5d7a5ccf62d1,workmanager,2,4,pima_diabetes,34359738370,153,7,2,gradient,submitted,,3,3,wifi,full,100,884605,1784953316346,41250,1499,121630,27915,8016,151420928,
2026-07-25 04:21:58.401000+00:00,Lenovo TB328FU,8290562d-2ac2-4701-a08f-14f98f73dfa7,workmanager,2,4,breast_cancer,34359738370,114,7,2,gradient,submitted,,3,3,wifi,full,100,884889,1784953317218,41934,2596,122169,89608,10374,154361856,
2026-07-25 04:21:59.002000+00:00,Lenovo TB328FU,b379008f-f450-4987-bba4-51517776290a,workmanager,2,4,heart_disease,34359738370,59,7,2,gradient,submitted,,3,3,wifi,full,100,885123,1784953317829,83926,1377,115754,41921,8479,154636288,
2026-07-25 04:22:13.414000+00:00,Lenovo TB328FU,5293ac2e-1915-4c3b-8f9d-5d7a5ccf62d1,push,2,4,pima_diabetes,,,,,,idle,,,,wifi,full,100,15641,1784953331987,22823,,,,,148054016,-878
2026-07-25 04:22:13.855000+00:00,Lenovo TB328FU,8290562d-2ac2-4701-a08f-14f98f73dfa7,push,2,4,breast_cancer,,,,,,idle,,,,wifi,full,100,15439,1784953332657,20757,,,,,147800064,
2026-07-25 04:22:14.242000+00:00,Lenovo TB328FU,b379008f-f450-4987-bba4-51517776290a,push,2,4,heart_disease,,,,,,idle,,,,wifi,full,100,15211,1784953333040,21731,,,,,147959808,
2026-07-25 04:22:14.381000+00:00,samsung SM-X200,5293ac2e-1915-4c3b-8f9d-5d7a5ccf62d1,push,1,4,pima_diabetes,34359738370,154,7,2,gradient,submitted,,3,3,wifi,full,100,900596,1784953331198,39301,828,180159,27938,8016,170553344,-2016
2026-07-25 04:22:14.928000+00:00,samsung SM-X200,8290562d-2ac2-4701-a08f-14f98f73dfa7,push,1,4,breast_cancer,34359738370,114,7,2,gradient,submitted,,3,3,wifi,full,100,900622,1784953331967,53871,2671,136674,89669,10352,168820736,
2026-07-25 04:22:15.523000+00:00,samsung SM-X200,b379008f-f450-4987-bba4-51517776290a,push,1,4,heart_disease,34359738370,59,7,2,gradient,submitted,,3,3,wifi,full,100,900631,1784953332542,98479,1162,139486,41952,8479,169451520,
2026-07-25 04:22:17.346000+00:00,Google Pixel 9 Pro,5293ac2e-1915-4c3b-8f9d-5d7a5ccf62d1,push,0,4,pima_diabetes,,,,,,idle,,,,wifi,discharging,60,886040,1784953335271,39102,,,,,222842880,1707
