split_id,tree,depth,node_id,feature_idx,binned_gain,exact_gain,retention,n_samples_in_node
3,1,2,5,3,246.42950004,249.94739365,0.98592546,8496
3,1,2,6,3,364.99122564,366.45528202,0.99600482,23399
3,2,1,1,13,1336.12418367,1336.12438977,0.99999985,24659
3,2,1,2,13,975.28902317,975.28900919,1.00000000,31895
3,2,2,3,18,211.08139425,211.08138197,1.00000000,13815
3,2,2,4,18,344.67797166,344.67795317,1.00000000,10844
3,2,2,5,3,214.92678526,214.92678928,0.99999998,8496
3,2,2,6,13,343.02921153,343.02923840,0.99999992,23399
3,3,1,1,13,1040.89861006,1040.89891389,0.99999971,24659
3,3,1,2,13,725.11093495,725.11096750,0.99999996,31895
3,3,2,3,18,198.18796416,198.18796834,0.99999998,13815
3,3,2,4,3,348.84724757,365.38638722,0.95473521,10844
3,3,2,5,18,214.99108527,214.99108790,0.99999999,8496
3,3,2,6,1,336.20837039,336.20836557,1.00000000,23399
3,4,1,1,13,860.52956641,860.52956425,1.00000000,24659
3,4,1,2,13,635.68626752,635.68618176,1.00000000,31895
3,4,2,3,18,405.00730957,405.00738446,0.99999982,20924
3,4,2,4,3,169.62824943,169.62824827,1.00000000,3735
3,4,2,5,3,402.26168820,403.24557222,0.99756009,20234
3,4,2,6,3,118.86606264,118.86607076,0.99999993,11661
3,5,1,1,18,872.89479371,872.89479645,1.00000000,26773
3,5,1,2,3,615.94846130,646.31115918,0.95302155,29781
3,5,2,3,3,362.81632589,362.81635780,0.99999991,14340
3,5,2,4,3,465.86667706,477.89779736,0.97482491,12433
3,5,2,5,13,292.51100511,292.51102605,0.99999993,14818
3,5,2,6,16,154.68154284,154.68153165,1.00000000,14963
3,6,1,1,0,523.38444174,523.38450819,0.99999987,22311
3,6,1,2,18,571.75567267,571.75569727,0.99999996,34243
3,6,2,3,13,188.35050851,188.35055296,0.99999976,13815
3,6,2,4,1,158.13457910,158.13461664,0.99999976,8496
3,6,2,5,1,126.08241113,126.08242807,0.99999987,3827
3,6,2,6,3,438.21428863,451.95318456,0.96960106,30416
3,7,1,1,18,462.05863649,462.05859753,1.00000000,22311
3,7,1,2,1,445.47081447,445.47077847,1.00000000,34243
3,7,2,3,3,38.38601781,38.38603475,0.99999956,6336
3,7,2,4,3,362.37746829,366.80273670,0.98793556,15975
3,7,2,5,18,300.14438763,300.14439417,0.99999998,13293
3,7,2,6,3,186.09421386,186.09413929,1.00000000,20950
3,8,1,1,18,738.59625656,738.59628131,0.99999997,41158
3,8,1,2,3,152.04782732,170.18467633,0.89342842,15396
3,8,2,3,3,315.36891309,315.36888000,1.00000000,18716
3,8,2,4,3,384.45041097,395.55078831,0.97193691,22442
3,8,2,5,6,16.91011004,16.91011031,0.99999998,1194
3,8,2,6,3,58.56870082,58.56871992,0.99999967,14202
3,9,1,1,13,387.70223529,387.70221420,1.00000000,24659
3,9,1,2,16,276.03923187,276.03924192,0.99999996,31895
3,9,2,3,16,20.34081150,20.34081193,0.99999998,4953
3,9,2,4,3,223.65315600,239.69758742,0.93306386,19706
3,9,2,5,1,170.35678590,170.35679918,0.99999992,20946
3,9,2,6,3,53.69850798,53.69851772,0.99999982,10949
3,10,1,1,18,398.67476402,398.67479525,0.99999992,26773
3,10,1,2,16,235.71096129,235.71093783,1.00000000,29781
3,10,2,3,13,129.07624529,129.07626560,0.99999984,11298
3,10,2,4,3,244.14070299,257.07982497,0.94966885,15475
3,10,2,5,13,138.56724860,138.56723481,1.00000000,20301
3,10,2,6,3,39.23405114,42.44285969,0.92439698,9480
3,11,1,1,18,455.91649011,455.91653141,0.99999991,41158
3,11,1,2,3,96.03216755,113.17188749,0.84855144,15396
3,11,2,3,3,84.19336895,89.57005612,0.93997227,10000
3,11,2,4,3,322.95730385,348.40125988,0.92696939,31158
3,11,2,5,6,10.86538741,10.86538785,0.99999996,1194
3,11,2,6,10,48.89755445,48.89755671,0.99999995,14202
3,12,1,1,16,75.04458715,75.04457758,1.00000000,6585
3,12,1,2,18,385.39691129,385.39687417,1.00000000,49969
3,12,2,3,1,46.11768795,46.11767650,1.00000000,6326
3,12,2,4,6,8.95081944,8.95081968,0.99999997,259
3,12,2,5,13,36.63769135,36.63769405,0.99999993,4475
3,12,2,6,3,298.06141703,313.27043023,0.95145085,45494
3,13,1,1,18,274.48432629,274.48434544,0.99999993,26773
3,13,1,2,20,167.62427202,167.62428369,0.99999993,29781
3,13,2,3,3,167.17708301,179.33383064,0.93221163,17662
3,13,2,4,17,111.00840357,111.00840504,0.99999999,9111
3,13,2,5,3,48.40840763,67.52102390,0.71693829,13233
3,13,2,6,3,99.45013813,108.53926231,0.91625957,16548
3,14,1,1,6,62.49876263,62.49876630,0.99999994,6585
